Asset Group Name,asset_group,"BMS ""Word""",,Asset Name/Space Name,point_description,bms_item_reference,BMS_Object ID,bms_object_type,bms_name,bms_units,Interval Sec,DC
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-24,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-24H.ZN-T-SP,0ca9894c-0a00-5a10-a0e4-129e4586c57f,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-25,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-25.DPR-O,c1854e2e-136d-5575-9b85-730d4efcc045,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-25,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-25.SA-F,58f9bec2-7232-5e57-a42c-19f9b2338571,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-25,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-25.ZN-T,24bc49d4-b454-5df7-aef7-cdf085bdab95,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-25,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-25.ZN-T-SP,ae11dab5-0161-5b3e-b996-09020f393c12,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-26,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-26H.DPR-O,d989be97-2d2e-51eb-9a46-cdfd0e67f2b6,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-26,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-26H.SA-F,aa6cf711-166f-5de1-9867-09cbae4bb0af,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-26,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-26H.ZN-T,4dacb032-550d-5648-b3de-60d7e451a982,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-26,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-26H.ZN-T-SP,5bcc8cb2-1305-5f94-b10d-7d6369c51a32,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-27,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-27.DPR-O,e71ff467-27d6-5253-a50f-07e6a283a005,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-27,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-27.SA-F,d9d62939-db4b-56a1-960e-4c97b30083b7,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-27,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-27.ZN-T,d5b2fcdb-84dc-5d68-9c6d-98fe4ee72c7b,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-27,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-27.ZN-T-SP,d5b0d961-bcdf-562f-837b-683bcc1fbb3f,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-28,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-28.DPR-O,bda67050-b7b7-5e47-808b-a09215f0424a,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-28,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-28.SA-F,ed18d52a-27da-5cf5-9d20-604494afd09d,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-28,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-28.ZN-T,8d002049-03e1-5aaa-9407-e2488e87e764,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-28,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-28.ZN-T-SP,35cfbf03-c8d9-5fcc-a81a-f46cd99507a8,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-29,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-29H.DPR-O,d429ddb3-4000-5f46-8bd6-b44df6b2f2b4,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-29,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-29H.SA-F,10e3e703-36a2-5bb1-a2c8-915edd2976f8,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-29,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-29H.ZN-T,805513b4-ce5e-542e-95bd-cd9dc56c505c,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-29,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-29H.ZN-T-SP,5e0cf316-50b4-55e4-9e7f-c40c19cd2f37,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-30,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-30H.DPR-O,c8875bc8-6690-5e2e-b151-da8fae4ef913,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-30,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-30H.SA-F,627fda40-72e5-53b0-a726-f7e655dbac4b,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-30,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-30H.ZN-T,eaba00cb-be11-5705-8b5d-266017a11802,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-30,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-30H.ZN-T-SP,f1004fd2-3688-5a81-9c07-a369483cd487,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-31,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-31.DPR-O,5c5ee56d-854f-5483-a434-4c7fd713894e,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-31,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-31.SA-F,cbb39d32-bf84-5b0e-a3ce-93519b8da8ed,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-31,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-31.ZN-T,a1719237-1eb2-5321-853b-ba29ef118d28,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-31,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-31.ZN-T-SP,71413891-e5bc-5794-b1ea-95922b2cd25c,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-32,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-32H.DPR-O,e4c75763-9a23-5f7d-ab76-8617da3e7a00,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-32,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-32H.SA-F,a0775dba-cb29-53d9-ab9c-1e327dcbd5bd,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-32,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-32H.ZN-T,fde4a901-9ae5-5371-8411-c30919371400,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-32,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-32H.ZN-T-SP,bd9bc8d7-579c-5be9-9155-7d0a9f71b21e,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-33,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-33.DPR-O,15fe765c-29d4-5c21-bde4-c03a5dc9a3b2,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-33,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-33.SA-F,e3ca12df-f48b-598b-8bb6-ee6509dfb450,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-33,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-33.ZN-T,0e07966c-5ffe-5f57-a217-cf8f10abe972,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-33,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-33.ZN-T-SP,68a3b8eb-25d5-5008-993d-87c845485e6a,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-34,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-34H.DPR-O,fa8f4550-2731-56df-b648-5eb9403d7ec5,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-34,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-34H.SA-F,cb525132-7520-58fa-8583-ad6feeecdffd,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-34,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-34H.ZN-T,95bac107-c473-5cd0-887b-d4bedef30ae6,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-34,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-34H.ZN-T-SP,f93eb3d7-9d4c-541d-b832-802b0d497c9e,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-35,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-35H.DPR-O,9d6d49fc-1771-555a-afc7-b76d2036705a,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-35,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-35H.SA-F,f010cfc9-8d77-5065-b29b-c0c9b28c7ab1,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-35,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-35H.ZN-T,93baf293-6ffd-588f-ab12-66d5fb065dbe,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-35,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-35H.ZN-T-SP,0b3366c8-e370-5b36-aaca-0c46ee81b875,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-36,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-36.DPR-O,df164522-387d-5a5a-b0eb-934f9f296da0,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-36,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-36.SA-F,250aea2a-f083-5e23-a7a7-f2a95e8d904a,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-36,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-36.ZN-T,26ac5133-c9e5-5fd5-a474-78e8b6125ac5,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-36,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-36.ZN-T-SP,bb9b7f2a-9e7b-56fc-b09d-b825404ec07c,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-37,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-37.DPR-O,5028e5e6-9dc5-5155-9d9e-736ae4fb40ff,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-37,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-37.SA-F,6278dd47-4255-5836-965b-8f6cac1181b7,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-37,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-37.ZN-T,500b4a97-2ec7-5700-a4e4-0eb47aaad3cc,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-37,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-37.ZN-T-SP,81c5e2a4-aff4-56f2-a1c1-0ff99bd79b2e,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-38,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-38.DPR-O,dfcccafa-ab59-5a0c-8e23-92ae64242e4a,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-38,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-38.SA-F,8a2756bd-11f4-5d1b-a3df-a2238eb256fa,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-38,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-38.ZN-T,d0c5c254-1d62-5cf5-abac-8b6a0339304a,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-38,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-38.ZN-T-SP,12cdd504-b85d-536c-9e6c-7aae858c9268,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-39,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-39.DPR-O,f694152e-6b68-5bfa-b670-6ad98a008ec1,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-39,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-39.SA-F,fb8a78fd-7096-5b35-ba19-31cbe00676ac,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-39,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-39.ZN-T,db1cd4d6-9807-5690-9090-e96918ce4330,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-39,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-39.ZN-T-SP,d9bed369-d816-5f34-a32c-d27c42811994,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-40,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-40.DPR-O,b953da60-c361-5cf7-8d0c-35a1d3482880,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-40,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-40.SA-F,d21a3c10-52a2-57c1-ab66-b40c24cb7027,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-40,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-40.ZN-T,bb5851ac-70c5-568a-961d-6befb32f19b6,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-40,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-40.ZN-T-SP,02ce590f-9d01-5265-91e6-e854e2b33225,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-41,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-41.DPR-O,20ea778a-772f-53d4-a74f-079e09ee145e,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-41,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-41.SA-F,03fe425b-53c2-598f-9729-4ac46454210c,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-41,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-41.ZN-T,5016006a-8f6b-528b-997c-f91bd29b9b10,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-41,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-41.ZN-T-SP,4da2eaa7-d4b6-5d1a-9231-d6af02891e3a,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-42,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-42H.DPR-O,187f1529-fb83-5bb2-9722-2a4c410bb616,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-42,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-42H.SA-F,a464e490-e7e2-5824-a59f-5fd6e74dc96f,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-42,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-42H.ZN-T,077cd5ed-dcdc-5571-8afa-a1f9c16c6716,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-42,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-42H.ZN-T-SP,824fa461-a9c7-5542-b67d-e5176cd8ca6f,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-43,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-43.DPR-O,d9063695-fcda-59d4-bde2-ec1a28c8f041,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-43,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-43.SA-F,0aad3188-6648-50b4-ad39-b9fdfa2e9f92,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-43,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-43.ZN-T,68f3e476-e9d6-5a47-9e06-3cb38c84632e,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-43,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-43.ZN-T-SP,b646be11-f886-5be5-9278-1b11e1aab30d,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-44,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-44H.DPR-O,6594e7bb-45a1-5555-95a1-aed4b87677ae,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-44,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-44H.SA-F,3da421a9-cde0-56a4-ab53-5b3df89d7b44,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-44,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-44H.ZN-T,2e84bf23-80db-552f-81b1-eca9d6da450f,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-44,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-44H.ZN-T-SP,dc7100fa-29c6-5dd8-a904-3ab962fa947f,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-45,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-45.DPR-O,05c0993d-14a0-51cd-bf4c-2d161b9e1832,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-45,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-45.SA-F,1e9d582f-48af-5b8b-b61a-a5edcc6b8026,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-45,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-45.ZN-T,6da56bc5-1b5e-5264-9ab1-ff3df9b11c05,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-45,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-45.ZN-T-SP,d1961845-b103-58df-bb32-16769bc8c3b7,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-46,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-46.DPR-O,586bbcab-cb22-50b2-a0e4-3318543333aa,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-46,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-46.SA-F,d29c7baf-b007-50ed-b719-8b5e791e2e2f,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-46,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-46.ZN-T,d7e638cd-4c06-5b79-b4d2-2dc86bf70a1b,AI Mapper,ZN-T,deg C,0,TURE
